log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k
BPI12,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1416323101.0,180508701.0,2.3547667558465255,0.11301359375105678,0.4796575636259651,0.10517842324933087,1.8530949940724408,0.5401254071075964,2.6797739134658016,0.1250912648654038,1.6597404769583703,0.03911699634303686,0.654836288247069,0.05678453032264437,1.1285075032901926,0.20047492655610433,2.3596927144091966,0.2540782061735344,1.4816027326179653,0.032084108878837315,BPI12,Llama3.2-1B,0.4797 ± 0.1052,1.8531 ± 0.5401,2.6798 ± 0.1251,1.6597 ± 0.0391,0.6548 ± 0.0568,1.1285 ± 0.2005,2.3597 ± 0.2541,1.4816 ± 0.0321,0.48493 ± 0.00813,LoRA,512.0,256.0,
BPI12,llama32-1b,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,221213.0,1.7734673041508415,0.0670347098626155,0.0375142979696883,0.0380794395473007,4.1161916773967615,0.3646692744495603,2.8388536178894404,0.7812202760319621,2.948662874853403,1.1199101591451974,0.0375142979696883,0.0380794395473007,4.1161916773967615,0.3646692744495603,2.8388536178894404,0.7812202760319621,2.948662874853403,1.1199101591451974,BPI12,Llama3.2-1B,0.0375 ± 0.0381,4.1162 ± 0.3647,2.8389 ± 0.7812,2.9487 ± 1.1199,0.0375 ± 0.0381,4.1162 ± 0.3647,2.8389 ± 0.7812,2.9487 ± 1.1199,0.00559 ± 0.00124,ZeroShot,,,
BPI12,majority,,,,,,,,,,,,1.0,1.0,1.0,2.1509499971439263,,0.22603302830998,,6.200418674097015,,1.3884333616534337,,1.5433643597482032,,0.22603302830998,,6.200418674097015,,1.3884333616534337,,1.5433643597482032,,BPI12,Majority,0.226 ± nan,6.2004 ± nan,1.3884 ± nan,1.5434 ± nan,0.226 ± nan,6.2004 ± nan,1.3884 ± nan,1.5434 ± nan,0.00989 ± nan,,,,
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,1.892132215286868,0.0739044812226475,0.0651987417786674,0.0478362182695872,3.7214865922450606,0.2395990349691343,2.348982901121033,0.6623692547617195,1.9658709435849693,0.192971966399704,0.0833428653131255,0.0450004789019792,3.685723282549768,0.2353583319193613,2.1628042132097,0.6925536335771343,1.960782151037552,0.1843762214110444,BPI12,Qwen2.5-0.5B,0.0652 ± 0.0478,3.7215 ± 0.2396,2.349 ± 0.6624,1.9659 ± 0.193,0.0833 ± 0.045,3.6857 ± 0.2354,2.1628 ± 0.6926,1.9608 ± 0.1844,0.02883 ± 0.00011,FewShot-Freezing,,,8.0
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,5.0,634871325.0,140838557.0,1.868659211963898,0.07874512376850099,0.046507720903631686,0.031290121865303236,3.5687062434479273,0.3697777211701134,2.7601760558943536,1.2001362958339112,1.6371977197907088,0.0951255227897531,0.18436874463826136,0.03048673092986416,3.0804057014646413,0.07916470127031157,1.4556056540677775,0.15132685684286415,1.5567681677962797,0.020042122501611564,BPI12,Qwen2.5-0.5B,0.0465 ± 0.0313,3.5687 ± 0.3698,2.7602 ± 1.2001,1.6372 ± 0.0951,0.1844 ± 0.0305,3.0804 ± 0.0792,1.4556 ± 0.1513,1.5568 ± 0.02,0.04645 ± 0.00014,FewShot-LoRA,512.0,256.0,8.0
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,2.4694761663369293,0.1049913333362725,0.55366742922505,0.0917261955072668,1.516558672216302,0.4547597739916592,2.263884092185647,0.1855475566575586,1.5129763127031102,0.0489110437569266,0.55366742922505,0.0917261955072668,1.516558672216302,0.4547597739916592,2.2507329829762117,0.1890707834495756,1.5050912395563625,0.0452807884032135,BPI12,Qwen2.5-0.5B,0.5537 ± 0.0917,1.5166 ± 0.4548,2.2639 ± 0.1855,1.513 ± 0.0489,0.5537 ± 0.0917,1.5166 ± 0.4548,2.2507 ± 0.1891,1.5051 ± 0.0453,0.17708 ± 0.00090,Freezing,,,
BPI12,qwen25-05b,8.0,896.0,10.0,"-1,-2",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,29932317.0,2.5888085009443333,0.0728762953851208,0.67396697169002,0.0633696194774294,1.0927976925781464,0.2531115710844424,2.6158705266871607,0.0645695959408158,1.4356451804138497,0.0490358706905932,0.6890263082642265,0.0584084183524021,0.9935585913783932,0.2424780744181625,2.4559896474479834,0.0968622325277341,1.394310362455376,0.0270249512565833,BPI12,Qwen2.5-0.5B,0.674 ± 0.0634,1.0928 ± 0.2531,2.6159 ± 0.0646,1.4356 ± 0.049,0.689 ± 0.0584,0.9936 ± 0.2425,2.456 ± 0.0969,1.3943 ± 0.027,0.18955 ± 0.00102,"Freezing-[-1, -2]",,,
BPI12,qwen25-05b,8.0,896.0,10.0,-1,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,15021725.0,2.5225695304517783,0.1122432292864956,0.6189948527309121,0.0964013444281349,1.3151287200725654,0.5177979219151618,2.5698710267307794,0.2492235286655729,1.5573408113697726,0.0564817945065788,0.6676401201029455,0.1024087224028943,1.1655957791697549,0.5591590970409707,2.3068671544846,0.1608357422083192,1.400350566045055,0.0354570404707636,BPI12,Qwen2.5-0.5B,0.619 ± 0.0964,1.3151 ± 0.5178,2.5699 ± 0.2492,1.5573 ± 0.0565,0.6676 ± 0.1024,1.1656 ± 0.5592,2.3069 ± 0.1608,1.4004 ± 0.0355,0.18425 ± 0.00069,Freezing-[-1],,,
BPI12,qwen25-05b,8.0,896.0,10.0,"0,1",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,29932317.0,2.6128800495740627,0.079318923998928,0.6957892479267944,0.0668811680095896,0.870128079588358,0.210925767430486,2.598369331941797,0.1196314663338567,1.4557266965991436,0.113367172450749,0.7817164712610809,0.0181433467910507,0.6416516392085087,0.053667077137984,2.477439159438896,0.09261383386689,1.3309360900463303,0.0144875213855617,BPI12,Qwen2.5-0.5B,0.6958 ± 0.0669,0.8701 ± 0.2109,2.5984 ± 0.1196,1.4557 ± 0.1134,0.7817 ± 0.0181,0.6417 ± 0.0537,2.4774 ± 0.0926,1.3309 ± 0.0145,0.18922 ± 0.00141,"Freezing-[0, 1]",,,
BPI12,qwen25-05b,8.0,896.0,10.0,0,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,15021725.0,2.561547990338743,0.0923564845546272,0.6378574492422076,0.0680327819340398,0.9721237522152312,0.1619912046513144,2.4398394957565364,0.2589496886991428,1.3834777419288369,0.0786337419244367,0.7395446096654276,0.0422418524929093,0.7856593671741914,0.0770712877704049,2.128396212078779,0.0294158149123717,1.3251267215201867,0.0326753341903837,BPI12,Qwen2.5-0.5B,0.6379 ± 0.068,0.9721 ± 0.162,2.4398 ± 0.2589,1.3835 ± 0.0786,0.7395 ± 0.0422,0.7857 ± 0.0771,2.1284 ± 0.0294,1.3251 ± 0.0327,0.18325 ± 0.00128,Freezing-[0],,,
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,10.0,634871325.0,140838557.0,2.5507386111435664,0.08088477911171274,0.6373784672576495,0.07227236774142018,1.0954683495293964,0.2579905251676318,2.565950127216859,0.07274075604597872,1.4363885196999968,0.049611034621367144,0.7081069488132685,0.040585657189726274,0.890711770283177,0.15914117792470717,2.297777874489069,0.11559277936268676,1.4053841152467537,0.039786365951775246,BPI12,Qwen2.5-0.5B,0.6374 ± 0.0723,1.0955 ± 0.258,2.566 ± 0.0727,1.4364 ± 0.0496,0.7081 ± 0.0406,0.8907 ± 0.1591,2.2978 ± 0.1156,1.4054 ± 0.0398,0.35070 ± 0.00335,LoRA,512.0,256.0,
BPI12,qwen25-05b,8.0,896.0,0.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,1.7819853665715748,0.1062495392581435,0.0453746068058335,0.0434090306112848,4.117620655520153,0.1772514044602927,2.8299368465333656,0.9953010294352111,2.960730461023316,0.8500359004342595,0.0453746068058335,0.0434090306112848,4.117620655520153,0.1772514044602927,2.8299368465333656,0.9953010294352111,2.960730461023316,0.8500359004342595,BPI12,Qwen2.5-0.5B,0.0454 ± 0.0434,4.1176 ± 0.1773,2.8299 ± 0.9953,2.9607 ± 0.85,0.0454 ± 0.0434,4.1176 ± 0.1773,2.8299 ± 0.9953,2.9607 ± 0.85,0.00255 ± 0.00003,ZeroShot,,,
BPI12,rnn,32.0,128.0,25.0,,5.0,512.0,5e-05,1.0,lstm,sum,0.01,5.0,1337885.0,1337885.0,2.755316036198628,0.0138117811122095,0.7757220474692594,0.0142251516922712,0.7689040296105681,0.0419719270846061,1.7737840006052852,0.0888633896363794,1.335187236486178,0.0301676547671784,0.7799113525879325,0.0095144686148118,0.7580436687180409,0.0285039851036065,1.7033100950349769,0.1138174976683365,1.3204611614461554,0.0139727711725377,BPI12,RNN,0.7757 ± 0.0142,0.7689 ± 0.042,1.7738 ± 0.0889,1.3352 ± 0.0302,0.7799 ± 0.0095,0.758 ± 0.0285,1.7033 ± 0.1138,1.3205 ± 0.014,0.01943 ± 0.00025,,,,
BPI12,saprpt,16.0,16.0,25.0,,5.0,32.0,0.0001,1.0,lstm,concat,0.1,5.0,,,2.5499933981825764,0.023579242614797,0.6294000000000001,0.0121212623105021,,,2.1601431957794044,0.114631971152634,1.6705535763678832,0.3720296945068241,,,,,,,,,BPI12,SAP-RPT,0.6294 ± 0.0121,nan ± nan,2.1601 ± 0.1146,1.6706 ± 0.372,nan ± nan,nan ± nan,nan ± nan,nan ± nan,0.00500 ± 0.00093,,,,
BPI12,tabpfn,16.0,16.0,25.0,,5.0,32.0,0.0001,1.0,lstm,concat,0.1,5.0,,,2.552642339871838,0.0283580510429707,0.6364,0.0152618806180627,,,2.233823710966438,0.0937457422725654,1.6877281765597942,0.4062605139469422,,,,,,,,,BPI12,TabPFN,0.6364 ± 0.0153,nan ± nan,2.2338 ± 0.0937,1.6877 ± 0.4063,nan ± nan,nan ± nan,nan ± nan,nan ± nan,0.12074 ± 0.00085,,,,
BPI12,transformer,32.0,128.0,10.0,,5.0,128.0,0.001,2.0,lstm,sum,0.1,5.0,537245.0,537245.0,2.672371748457272,0.0281777141103336,0.7562410637689447,0.0246091810117319,0.7139279344199828,0.1076953807024386,2.8388388076986217,0.1208858722685533,1.3671300513184614,0.049511618976828,0.7686910208750357,0.0160455616442618,0.6634502013138033,0.038324775807774,2.6204349439144816,0.1508184918612696,1.3364331371994882,0.0160261251434695,BPI12,Transformer,0.7562 ± 0.0246,0.7139 ± 0.1077,2.8388 ± 0.1209,1.3671 ± 0.0495,0.7687 ± 0.016,0.6635 ± 0.0383,2.6204 ± 0.1508,1.3364 ± 0.016,0.00758 ± 0.00008,,,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,1.9699633781745451,0.0495066370712225,0.0469184283883044,0.0213152325561178,3.196235797164966,0.2788641605089845,1.133241528293529,0.4798697154282585,1.4694317357871836,0.5264887604709961,0.0837962303565494,0.0456586423823255,3.1938715003471927,0.2767141178313246,1.0784731853629297,0.3728806971162213,1.4154257347149417,0.4282685499973318,BPI17,GPT-Neo-1.3B,0.0469 ± 0.0213,3.1962 ± 0.2789,1.1332 ± 0.4799,1.4694 ± 0.5265,0.0838 ± 0.0457,3.1939 ± 0.2767,1.0785 ± 0.3729,1.4154 ± 0.4283,0.26988 ± 0.00100,FewShot-Freezing,,,8.0
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,5.0,1366065182.0,50489374.0,1.9960978409358119,0.02283571875558417,0.07157235775666197,0.04660720333293546,3.1432552452754146,0.19256914845728246,0.9869037142258585,0.2532183351860402,1.6236436212202954,0.5636916233086496,0.11668735290726459,0.054933437462646235,2.899135057703398,0.05904248699568188,0.7651770712852433,0.0887068835640472,1.2121881596483763,0.019393764083959732,BPI17,GPT-Neo-1.3B,0.0716 ± 0.0466,3.1433 ± 0.1926,0.9869 ± 0.2532,1.6236 ± 0.5637,0.1167 ± 0.0549,2.8991 ± 0.059,0.7652 ± 0.0887,1.2122 ± 0.0194,0.28745 ± 0.00086,FewShot-LoRA,512.0,256.0,8.0
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,2.884435570783483,0.0188123723408183,0.8168759029035343,0.0135395519637982,0.5167557706557406,0.0329023092027063,0.7656138160026098,0.1929329247596101,0.894612277920429,0.0522528131435611,0.8202067267585,0.0167961139098876,0.508964179717235,0.0422286972853587,0.7011887941814475,0.0850880220193065,0.8710200743075923,0.0166953008281423,BPI17,GPT-Neo-1.3B,0.8169 ± 0.0135,0.5168 ± 0.0329,0.7656 ± 0.1929,0.8946 ± 0.0523,0.8202 ± 0.0168,0.509 ± 0.0422,0.7012 ± 0.0851,0.871 ± 0.0167,1.63770 ± 0.00177,Freezing,,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,100861982.0,2.8420805921796983,0.0274294926479114,0.8103526156225203,0.0221276731478986,0.5447190572064781,0.077817461105219,1.3125382017050664,0.7993538560336708,0.970154074306414,0.0786491401677093,0.820201300859327,0.0188214610284133,0.509334730873178,0.0512182735251102,0.6320240193038286,0.044755634066431,0.8765985856245182,0.0301162316922837,BPI17,GPT-Neo-1.3B,0.8104 ± 0.0221,0.5447 ± 0.0778,1.3125 ± 0.7994,0.9702 ± 0.0786,0.8202 ± 0.0188,0.5093 ± 0.0512,0.632 ± 0.0448,0.8766 ± 0.0301,1.77638 ± 0.00409,"Freezing-[-1, -2]",,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,50509854.0,2.839113219369687,0.0671377059971478,0.8202277521177962,0.0171906713378664,0.5102777007699183,0.0595469532690449,1.5871177702472508,1.3299881063341552,0.9491110894198158,0.064474263621329,0.8218324617982786,0.015236423403741,0.4994563358635545,0.0445144690421894,0.6863884315201207,0.1027547781746375,0.924075916473022,0.0616988788315429,BPI17,GPT-Neo-1.3B,0.8202 ± 0.0172,0.5103 ± 0.0595,1.5871 ± 1.33,0.9491 ± 0.0645,0.8218 ± 0.0152,0.4995 ± 0.0445,0.6864 ± 0.1028,0.9241 ± 0.0617,1.70596 ± 0.00123,Freezing-[-1],,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,100861982.0,2.8611666643114844,0.011752362351424,0.8503469184283883,0.0091861431088209,0.4082925766069553,0.0152330977599919,1.716105051557004,0.1361373575889059,1.0198529005563262,0.0455816924146026,0.8563398240652192,0.0039843708034622,0.3969647729743918,0.0066309036925448,0.6412186158896696,0.0368349701731819,0.9216930414319712,0.0181166604890464,BPI17,GPT-Neo-1.3B,0.8503 ± 0.0092,0.4083 ± 0.0152,1.7161 ± 0.1361,1.0199 ± 0.0456,0.8563 ± 0.004,0.397 ± 0.0066,0.6412 ± 0.0368,0.9217 ± 0.0181,1.77419 ± 0.00071,"Freezing-[0, 1]",,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,50509854.0,2.8614847111919595,0.0181410754204624,0.8579126565880589,0.0038596065805395,0.392929359422219,0.0070436413143351,1.807172348014492,0.3094228970120088,1.0694056965515162,0.0646116290537033,0.8594617508020159,0.0055447138153269,0.3922819137301579,0.007640720560664,0.6442727158648689,0.0346672191401934,0.911212992776332,0.0221438594332895,BPI17,GPT-Neo-1.3B,0.8579 ± 0.0039,0.3929 ± 0.007,1.8072 ± 0.3094,1.0694 ± 0.0646,0.8595 ± 0.0055,0.3923 ± 0.0076,0.6443 ± 0.0347,0.9112 ± 0.0221,1.70309 ± 0.00084,Freezing-[0],,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1366065182.0,50489374.0,2.7965689243836946,0.09413156073320389,0.7321342096160499,0.07831946896324986,0.7484118262240302,0.23012071905478643,0.6359407673498756,0.015064043710596761,0.9040581140073112,0.119623380875701,0.7712861415752743,0.07441382203446736,0.6419109019495395,0.2259316402955885,0.5962792518451121,0.00704728834195543,0.8387488357534425,0.09516081928790839,BPI17,GPT-Neo-1.3B,0.7321 ± 0.0783,0.7484 ± 0.2301,0.6359 ± 0.0151,0.9041 ± 0.1196,0.7713 ± 0.0744,0.6419 ± 0.2259,0.5963 ± 0.007,0.8387 ± 0.0952,1.82132 ± 0.00492,LoRA,512.0,256.0,
BPI17,gptneo-1b3,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,1.897588719131204,0.0381726962777967,0.0444706696237817,0.0415122387344073,4.156338768624505,0.7834091814622502,1.8491094025894093,0.5564086996013423,1.953507507325461,0.4025221165334269,0.0444706696237817,0.0415122387344073,4.156338768624505,0.7834091814622502,1.8491094025894093,0.5564086996013423,1.953507507325461,0.4025221165334269,BPI17,GPT-Neo-1.3B,0.0445 ± 0.0415,4.1563 ± 0.7834,1.8491 ± 0.5564,1.9535 ± 0.4025,0.0445 ± 0.0415,4.1563 ± 0.7834,1.8491 ± 0.5564,1.9535 ± 0.4025,0.02564 ± 0.00075,ZeroShot,,,
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,1.9538532200046697,0.0203507019476202,0.0188461825408129,0.0109433834092344,3.6364330199356623,0.1924150478012495,1.1246031333500115,0.2880487177095719,1.2305707184948758,0.0148729065175065,0.0189953947680767,0.0110907456266323,3.6364330199356623,0.1924150478012495,1.1246031333500115,0.2880487177095719,1.221293767585656,0.0184245809499216,BPI17,GPT2,0.0188 ± 0.0109,3.6364 ± 0.1924,1.1246 ± 0.288,1.2306 ± 0.0149,0.019 ± 0.0111,3.6364 ± 0.1924,1.1246 ± 0.288,1.2213 ± 0.0184,0.04728 ± 0.00136,FewShot-Freezing,,,8.0
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,5.0,162247710.0,37807902.0,2.0346056401030808,0.038811463359519675,0.0869093400071893,0.04481548866249715,3.1066520408646774,0.2293137020393055,0.8607027900633655,0.11121650563873028,1.3901373242954491,0.19109909959270507,0.14898230478632132,0.028236806275745735,2.945475709649591,0.10524227541690795,0.7456559068169069,0.023482585476718776,1.182368212148989,0.02415945195308885,BPI17,GPT2,0.0869 ± 0.0448,3.1067 ± 0.2293,0.8607 ± 0.1112,1.3901 ± 0.1911,0.149 ± 0.0282,2.9455 ± 0.1052,0.7457 ± 0.0235,1.1824 ± 0.0242,0.07305 ± 0.00334,FewShot-LoRA,512.0,256.0,8.0
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,2.84081257157169,0.0156165309743201,0.7755976967058009,0.0137362965089427,0.61246210367692,0.0148529781740971,0.6458006699042336,0.0060861521930724,0.9637292996851688,0.0101100662976968,0.77581269796054,0.0134167596404551,0.61246210367692,0.0148529781740971,0.6458006699042336,0.0060861521930724,0.9637292996851688,0.0101100662976968,BPI17,GPT2,0.7756 ± 0.0137,0.6125 ± 0.0149,0.6458 ± 0.0061,0.9637 ± 0.0101,0.7758 ± 0.0134,0.6125 ± 0.0149,0.6458 ± 0.0061,0.9637 ± 0.0101,0.32997 ± 0.00418,Freezing,,,
BPI17,gpt2,8.0,768.0,10.0,"-1,-2",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,14234910.0,2.9253041823527144,0.0126835640926106,0.8582300716896929,0.0041511775980366,0.3768896200199575,0.0093348650475893,0.908211189795908,0.1641754577430158,0.8510072828761363,0.069234964788728,0.8582300716896929,0.0041511775980366,0.3762181154588052,0.0089676643018997,0.7101399324003035,0.0510041758558494,0.807117249016285,0.0363985335016494,BPI17,GPT2,0.8582 ± 0.0042,0.3769 ± 0.0093,0.9082 ± 0.1642,0.851 ± 0.0692,0.8582 ± 0.0042,0.3762 ± 0.009,0.7101 ± 0.051,0.8071 ± 0.0364,0.35271 ± 0.00463,"Freezing-[-1, -2]",,,
BPI17,gpt2,8.0,768.0,10.0,-1,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,7147038.0,2.912518544235342,0.0118436255354088,0.8424013673265917,0.0066752533228863,0.4224463959721327,0.0136856205243733,0.8430046693962796,0.0923287948891882,0.8309107502564304,0.0174469231775544,0.8424013673265917,0.0066752533228863,0.4224463959721327,0.0136856205243733,0.7507671751652507,0.0341029629843211,0.8215343768583017,0.0147903267382318,BPI17,GPT2,0.8424 ± 0.0067,0.4224 ± 0.0137,0.843 ± 0.0923,0.8309 ± 0.0174,0.8424 ± 0.0067,0.4224 ± 0.0137,0.7508 ± 0.0341,0.8215 ± 0.0148,0.33467 ± 0.00974,Freezing-[-1],,,
BPI17,gpt2,8.0,768.0,10.0,"0,1",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,14234910.0,2.8163700386542545,0.0160560218726003,0.8248648611987168,0.0167693895264472,0.5522500857736004,0.090018543625435,1.9534689689919431,0.1186548692925891,1.071398398997485,0.0435212550448731,0.8453856118718674,0.0078754099047972,0.4303912128919862,0.0091310740558706,0.7185314784677175,0.0330122909421702,0.8288044751312619,0.0194651533493198,BPI17,GPT2,0.8249 ± 0.0168,0.5523 ± 0.09,1.9535 ± 0.1187,1.0714 ± 0.0435,0.8454 ± 0.0079,0.4304 ± 0.0091,0.7185 ± 0.033,0.8288 ± 0.0195,0.35862 ± 0.01413,"Freezing-[0, 1]",,,
BPI17,gpt2,8.0,768.0,10.0,0,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,7147038.0,2.876358039379909,0.0084552767907026,0.8482437042613654,0.0053408909385195,0.4290801639968131,0.0182913854845012,1.4687080367000978,0.0920400619600704,0.9585989082434688,0.0312347757935604,0.8503638743633047,0.006442458736242,0.4243984200808402,0.0207565504073347,0.74292567971449,0.0475515171098764,0.8570227272779395,0.0142592382260817,BPI17,GPT2,0.8482 ± 0.0053,0.4291 ± 0.0183,1.4687 ± 0.092,0.9586 ± 0.0312,0.8504 ± 0.0064,0.4244 ± 0.0208,0.7429 ± 0.0476,0.857 ± 0.0143,0.33996 ± 0.00923,Freezing-[0],,,
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,10.0,162247710.0,37807902.0,2.8343062619230475,0.06112412200093149,0.8030900495791536,0.055581799512209394,0.5790081507316786,0.1705811104576381,1.2874553872240146,0.04790706967734102,0.9875403022309459,0.021690501770301556,0.8699432315299,0.004049798349637884,0.3592578140477051,0.0058753109427226845,0.6522985216218457,0.018356841900860895,0.7667603821093765,0.02059263590755213,BPI17,GPT2,0.8031 ± 0.0556,0.579 ± 0.1706,1.2875 ± 0.0479,0.9875 ± 0.0217,0.8699 ± 0.004,0.3593 ± 0.0059,0.6523 ± 0.0184,0.7668 ± 0.0206,0.49782 ± 0.15005,LoRA,512.0,256.0,
BPI17,gpt2,8.0,768.0,0.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,1.7218481494560975,0.1831512443469893,0.0113231733371314,0.0121346247285401,4.2206446684208645,0.2297912038227515,4.870300387414466,3.209473910985185,1.4778143041636345,0.3699051222191682,0.0113231733371314,0.0121346247285401,4.2206446684208645,0.2297912038227515,4.870300387414466,3.209473910985185,1.4778143041636345,0.3699051222191682,BPI17,GPT2,0.0113 ± 0.0121,4.2206 ± 0.2298,4.8703 ± 3.2095,1.4778 ± 0.3699,0.0113 ± 0.0121,4.2206 ± 0.2298,4.8703 ± 3.2095,1.4778 ± 0.3699,0.00462 ± 0.00048,ZeroShot,,,
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,419358.0,2.117145077234702,0.0455177378630925,0.1444849126091114,0.0419108710850483,2.935306915362477,0.1661932788461183,0.779061364634365,0.0332632007394179,1.166230901454924,0.0748971938251386,0.1444849126091114,0.0419108710850483,2.935306915362477,0.1661932788461183,0.7758974734178712,0.0297136095204043,1.1551538964797017,0.050441851972376,BPI17,Gemma-2-2B,0.1445 ± 0.0419,2.9353 ± 0.1662,0.7791 ± 0.0333,1.1662 ± 0.0749,0.1445 ± 0.0419,2.9353 ± 0.1662,0.7759 ± 0.0297,1.1552 ± 0.0504,0.49555 ± 0.07570,FewShot-Freezing,,,8.0
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,,sum,0.1,5.0,2946786846.0,332444958.0,2.0392939153883605,0.1707190330983619,0.17707150656872922,0.03309640775657534,2.839530221992631,0.23870368537117057,1.9549228665470384,1.6702109838180466,1.9579989153585244,1.0159849715361537,0.21149748034807142,0.038747225324370256,2.693237152411117,0.10134034081258807,0.7879002317521122,0.057953897225167576,1.2782178833675122,0.17658169797707382,BPI17,Gemma-2-2B,0.1771 ± 0.0331,2.8395 ± 0.2387,1.9549 ± 1.6702,1.958 ± 1.016,0.2115 ± 0.0387,2.6932 ± 0.1013,0.7879 ± 0.058,1.2782 ± 0.1766,0.58366 ± 0.07767,FewShot-LoRA,512.0,256.0,8.0
BPI17,gemma-2-2b,8.0,2304.0,10.0,,5.0,2304.0,5e-05,1.0,lstm,sum,0.1,5.0,2614519326.0,419358.0,2.8696355316570736,0.0289037765008013,0.8271247482043664,0.0216530752272956,0.4955100017860692,0.0475581762486303,1.2739386934754164,0.0482074252488892,0.8613187092363036,0.0700109351253234,0.8271247482043664,0.0216530752272956,0.4955100017860692,0.0475581762486303,0.9916952958789612,0.0421139372697011,0.8613187092363036,0.0700109351253234,BPI17,Gemma-2-2B,0.8271 ± 0.0217,0.4955 ± 0.0476,1.2739 ± 0.0482,0.8613 ± 0.07,0.8271 ± 0.0217,0.4955 ± 0.0476,0.9917 ± 0.0421,0.8613 ± 0.07,2.69323 ± 0.27918,Freezing,,,
