log,backbone,Setting,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,lora_alpha,r,few_shot_k,n_runs,_runtime_mean,_runtime_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std
BPI20TravelPermitData,gemma-2-2b,Freezing-[-1],8,2304,10,-1,5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,999.8282439298,14.160712464639088,0.6407903673973447,0.00697778320441151,1.3594089226341426,0.04975570376805523,1.0604452538909865,0.050336202984016025,1.0733145703265385,0.06817432009139593,0.6415128125964804,0.007234031009360195,1.3320972028769398,0.045346386489297466,0.8946211779960404,0.058357665452199746,0.9820424993349542,0.03618215737448631,BPI20TPD,Gemma-2-2B,0.6408 ± 0.007,1.3594 ± 0.0498,1.0604 ± 0.0503,1.0733 ± 0.0682,0.6415 ± 0.0072,1.3321 ± 0.0453,0.8946 ± 0.0584,0.982 ± 0.0362
BPI20TravelPermitData,gemma-2-2b,"Freezing-[0, 1]",8,2304,10,"0,1",5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,1087.5609882014,19.36429049444706,0.6218030256251929,0.0034041276150483537,1.3924824107241656,0.028663255492891754,1.1229229927298536,0.03373231520071528,0.9770939371769132,0.02717458394660354,0.6222476072861994,0.0029273600658797313,1.3811081867035466,0.02073889056838591,0.9429443136487856,0.04064739299317259,0.9595709347526171,0.02918389457638225,BPI20TPD,Gemma-2-2B,0.6218 ± 0.0034,1.3925 ± 0.0287,1.1229 ± 0.0337,0.9771 ± 0.0272,0.6222 ± 0.0029,1.3811 ± 0.0207,0.9429 ± 0.0406,0.9596 ± 0.0292
BPI20TravelPermitData,gemma-2-2b,Freezing-[0],8,2304,10,0,5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,1037.3017751534,16.58291100427064,0.62137079345477,0.003406646765555951,1.3503091285095496,0.02412449111782022,1.0788494778121094,0.04077738546689072,0.9746854678993426,0.027651380919112744,0.62137079345477,0.003406646765555951,1.3501727125327432,0.023950362821131558,0.977160711650607,0.047919001861361825,0.9615943435063586,0.02033420358508316,BPI20TPD,Gemma-2-2B,0.6214 ± 0.0034,1.3503 ± 0.0241,1.0788 ± 0.0408,0.9747 ± 0.0277,0.6214 ± 0.0034,1.3502 ± 0.024,0.9772 ± 0.0479,0.9616 ± 0.0203
BPI20TravelPermitData,gemma-2-2b,LoRA,8,2304,10,,5,2304,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,1448.4654086655999,24.462494450919124,0.6391664093856128,0.012637080506122082,1.2546429126311984,0.15926372651414972,1.0471931455635148,0.08185890464408495,1.0152530148133114,0.0724023771737049,0.6576041988267984,0.012453911728816634,1.128036105988312,0.04274680654191364,0.8751326953985693,0.059733555560502874,0.89323659321525,0.017113753954584636,BPI20TPD,Gemma-2-2B,0.6392 ± 0.0126,1.2546 ± 0.1593,1.0472 ± 0.0819,1.0153 ± 0.0724,0.6576 ± 0.0125,1.128 ± 0.0427,0.8751 ± 0.0597,0.8932 ± 0.0171
BPI20TravelPermitData,gemma-2-2b,ZeroShot,8,2304,0,,5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,20.1023490862,0.13401868108828807,0.025236184007409696,0.0315405723558427,4.92982417286528,0.22419142700368752,4.567311226732018,1.5840234641158728,3.2431331460333856,2.5394578078203494,0.025236184007409696,0.0315405723558427,4.92982417286528,0.22419142700368752,4.567311226732018,1.5840234641158728,3.2431331460333856,2.5394578078203494,BPI20TPD,Gemma-2-2B,0.0252 ± 0.0315,4.9298 ± 0.2242,4.5673 ± 1.584,3.2431 ± 2.5395,0.0252 ± 0.0315,4.9298 ± 0.2242,4.5673 ± 1.584,3.2431 ± 2.5395
BPI20TravelPermitData,gpt2,FewShot-Freezing,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,,,8.0,5.0,72.40628591660001,5.457048052899005,0.04769373263352887,0.027698485471642012,3.871697790670557,0.1699003784380072,1.1738792842713062,0.06481461114814388,1.3039223158819582,0.051884342475573934,0.04869404137079346,0.028311176861321025,3.871697790670557,0.1699003784380072,1.1738792842713062,0.06481461114814388,1.3009990716988968,0.05533729162768902,BPI20TPD,GPT2,0.0477 ± 0.0277,3.8717 ± 0.1699,1.1739 ± 0.0648,1.3039 ± 0.0519,0.0487 ± 0.0283,3.8717 ± 0.1699,1.1739 ± 0.0648,1.301 ± 0.0553
BPI20TravelPermitData,gpt2,FewShot-LoRA,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,114.37720586720002,2.922562063419154,0.05724606359987651,0.019334329485579636,3.7955653708759156,0.22089037598438707,1.5217982374734809,0.5819581254181855,1.2289755086200995,0.09258722819914345,0.09516517443655449,0.03881670763985179,3.6142487238394922,0.12614402733835217,0.9294804278329847,0.155585599565539,1.1911841643493313,0.07613330735945227,BPI20TPD,GPT2,0.0572 ± 0.0193,3.7956 ± 0.2209,1.5218 ± 0.582,1.229 ± 0.0926,0.0952 ± 0.0388,3.6142 ± 0.1261,0.9295 ± 0.1556,1.1912 ± 0.0761
BPI20TravelPermitData,gpt2,Freezing,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,255.9559972856,7.639319970795241,0.6066316764433466,0.006986042804979558,1.2889016720335142,0.04281330653352442,0.8364300849386923,0.011604823826309691,0.9132767835889712,0.011261916690022982,0.6066316764433466,0.006986042804979558,1.2889016720335142,0.04281330653352442,0.8344313885511238,0.013216045409723879,0.9131389538304753,0.011494520984101178,BPI20TPD,GPT2,0.6066 ± 0.007,1.2889 ± 0.0428,0.8364 ± 0.0116,0.9133 ± 0.0113,0.6066 ± 0.007,1.2889 ± 0.0428,0.8344 ± 0.0132,0.9131 ± 0.0115
BPI20TravelPermitData,gpt2,"Freezing-[-1, -2]",8,768,10,"-1,-2",5,768,5e-05,1,lstm,sum,0.1,,,,5.0,267.6027661896,9.220078932461954,0.6085890707008337,0.0035359111600937717,1.2085005783924316,0.04876203744914652,0.8851542821450158,0.02621529655697325,0.9237605843186267,0.013122304023300946,0.6090768755788823,0.004072348679372041,1.2081567925514722,0.048162426386308674,0.8634584853987002,0.019795422084340486,0.9134889685573973,0.01684488399541503,BPI20TPD,GPT2,0.6086 ± 0.0035,1.2085 ± 0.0488,0.8852 ± 0.0262,0.9238 ± 0.0131,0.6091 ± 0.0041,1.2082 ± 0.0482,0.8635 ± 0.0198,0.9135 ± 0.0168
BPI20TravelPermitData,gpt2,Freezing-[-1],8,768,10,-1,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,259.24168694439993,10.31055865803571,0.6038221673355973,0.002715782564442575,1.2587680690396748,0.038754670134711164,0.8597758175319049,0.026878540705942762,0.9336406441005742,0.013325764548267307,0.6039209632602655,0.0028920130020189923,1.2587680690396748,0.038754670134711164,0.8434496978978825,0.023061767571564397,0.9247377480191558,0.015593017033211075,BPI20TPD,GPT2,0.6038 ± 0.0027,1.2588 ± 0.0388,0.8598 ± 0.0269,0.9336 ± 0.0133,0.6039 ± 0.0029,1.2588 ± 0.0388,0.8434 ± 0.0231,0.9247 ± 0.0156
BPI20TravelPermitData,gpt2,"Freezing-[0, 1]",8,768,10,"0,1",5,768,5e-05,1,lstm,sum,0.1,,,,5.0,277.6204066668,6.6883846037656705,0.6256128434702068,0.003527085100082931,1.1517059333473856,0.03172990483490546,0.8616450704884919,0.024264584892643895,0.9242978286566503,0.03243024056400248,0.6268539672738499,0.0019799424524636184,1.1309527384848388,0.01634323578896916,0.8536269574520139,0.027074546859533043,0.90021655295579,0.018967646989912622,BPI20TPD,GPT2,0.6256 ± 0.0035,1.1517 ± 0.0317,0.8616 ± 0.0243,0.9243 ± 0.0324,0.6269 ± 0.002,1.131 ± 0.0163,0.8536 ± 0.0271,0.9002 ± 0.019
BPI20TravelPermitData,gpt2,Freezing-[0],8,768,10,0,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,269.21988430759995,8.342328880483683,0.6222661315220747,0.006269738584457018,1.1343134866345257,0.02241889988401925,0.9086146970986215,0.0249282318395224,0.9367217876543856,0.0341348585244678,0.6229083050324175,0.006515526745480106,1.1309883313887132,0.02877327441956675,0.8774942445828613,0.016052336078725055,0.9057580785112419,0.015131601838823441,BPI20TPD,GPT2,0.6223 ± 0.0063,1.1343 ± 0.0224,0.9086 ± 0.0249,0.9367 ± 0.0341,0.6229 ± 0.0065,1.131 ± 0.0288,0.8775 ± 0.0161,0.9058 ± 0.0151
BPI20TravelPermitData,gpt2,LoRA,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,495.87493195440004,16.827746530995757,0.722130287125656,0.006268408182719401,0.8958536208253761,0.03492437937587926,0.8467325616066894,0.013312354514366232,0.8585175739993796,0.024464060689627365,0.7389194195739426,0.010517945022086328,0.8457607720832317,0.05015478149683178,0.8308895701955741,0.011842208889057609,0.8585175739993796,0.024464060689627365,BPI20TPD,GPT2,0.7221 ± 0.0063,0.8959 ± 0.0349,0.8467 ± 0.0133,0.8585 ± 0.0245,0.7389 ± 0.0105,0.8458 ± 0.0502,0.8309 ± 0.0118,0.8585 ± 0.0245
BPI20TravelPermitData,gpt2,ZeroShot,8,768,0,,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,6.5649989356,0.08692740125161438,0.03678913244828651,0.03138613526103484,4.434779731112153,0.335078214201218,2.3996195010073063,0.8775499095372219,2.7340900923095024,1.518874599405888,0.03678913244828651,0.03138613526103484,4.434779731112153,0.335078214201218,2.3996195010073063,0.8775499095372219,2.7340900923095024,1.518874599405888,BPI20TPD,GPT2,0.0368 ± 0.0314,4.4348 ± 0.3351,2.3996 ± 0.8775,2.7341 ± 1.5189,0.0368 ± 0.0314,4.4348 ± 0.3351,2.3996 ± 0.8775,2.7341 ± 1.5189
BPI20TravelPermitData,gptneo-1b3,FewShot-Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,8.0,5.0,164.1153462322,1.070707784703751,0.036708860759493665,0.014466358864980168,3.7606472017971884,0.10370653952291732,1.2786794995304684,0.19402855581961345,1.2867992089493256,0.1408844903833171,0.04683544303797468,0.010071130717796282,3.755941138554591,0.09955569270817442,1.227165025980173,0.15150658034687517,1.2562999808666846,0.08858713165563037,BPI20TPD,GPT-Neo-1.3B,0.0367 ± 0.0145,3.7606 ± 0.1037,1.2787 ± 0.194,1.2868 ± 0.1409,0.0468 ± 0.0101,3.7559 ± 0.0996,1.2272 ± 0.1515,1.2563 ± 0.0886
BPI20TravelPermitData,gptneo-1b3,FewShot-LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,182.7511509762,0.9828436273428436,0.049262117937635075,0.03845064266551903,3.837941876064299,0.13722740244730178,0.9722104208717453,0.17215518091547197,1.4817739424568592,0.33222184894868856,0.06300092621179376,0.03289580414287382,3.7169499461405726,0.09554399089704295,0.8609572162316074,0.0950523706023157,1.2620961464743217,0.02327833410398274,BPI20TPD,GPT-Neo-1.3B,0.0493 ± 0.0385,3.8379 ± 0.1372,0.9722 ± 0.1722,1.4818 ± 0.3322,0.063 ± 0.0329,3.7169 ± 0.0955,0.861 ± 0.0951,1.2621 ± 0.0233
BPI20TravelPermitData,gptneo-1b3,Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,569.4102603796,3.7727313118581143,0.5708675517134918,0.05131092869058492,1.5252110987277852,0.20751527545530501,0.8753237232303647,0.030448151891844535,0.9434796688460244,0.03179252653894781,0.5879654214263662,0.04510091616484809,1.4899904820535537,0.1956015988264016,0.8619881749661037,0.022214886392911866,0.9423189961538524,0.031700050152295725,BPI20TPD,GPT-Neo-1.3B,0.5709 ± 0.0513,1.5252 ± 0.2075,0.8753 ± 0.0304,0.9435 ± 0.0318,0.588 ± 0.0451,1.49 ± 0.1956,0.862 ± 0.0222,0.9423 ± 0.0317
BPI20TravelPermitData,gptneo-1b3,"Freezing-[-1, -2]",8,2048,10,"-1,-2",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,649.9235123967999,3.826598762828989,0.6678295770299476,0.031374527340041244,1.1689749066599284,0.09973786442115481,1.1161816977747947,0.14131358790032753,1.0089971982185102,0.04067209493724448,0.695788823711022,0.028435268584044066,1.1091719112649454,0.08095006999515023,0.980520701618907,0.06730771227262372,0.9180718307636446,0.008317575605005569,BPI20TPD,GPT-Neo-1.3B,0.6678 ± 0.0314,1.169 ± 0.0997,1.1162 ± 0.1413,1.009 ± 0.0407,0.6958 ± 0.0284,1.1092 ± 0.081,0.9805 ± 0.0673,0.9181 ± 0.0083
BPI20TravelPermitData,gptneo-1b3,Freezing-[-1],8,2048,10,-1,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,608.8323131714,2.8204947240391722,0.6700030873726458,0.05609683712903158,1.162258350057858,0.1402511399593021,1.137723436782521,0.07807734496144539,0.9398689949221728,0.04241972397211456,0.677764742204384,0.049643893250094,1.1409419000100927,0.11798794432688155,0.9875963925711716,0.04471375460548317,0.9222847790672443,0.024000561669491965,BPI20TPD,GPT-Neo-1.3B,0.67 ± 0.0561,1.1623 ± 0.1403,1.1377 ± 0.0781,0.9399 ± 0.0424,0.6778 ± 0.0496,1.1409 ± 0.118,0.9876 ± 0.0447,0.9223 ± 0.024
BPI20TravelPermitData,gptneo-1b3,"Freezing-[0, 1]",8,2048,10,"0,1",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,650.8346472274,0.9480263941419785,0.6417783266440259,0.005585175728953579,1.1837738083512301,0.06561804933570309,0.9667251009704081,0.048271132400378676,1.0658058889282453,0.13389782765474847,0.6716702686014202,0.021252357433565062,1.0781436307741632,0.06946868811928336,0.8830473735605576,0.038899681799564635,0.9681717677409356,0.05157079260675767,BPI20TPD,GPT-Neo-1.3B,0.6418 ± 0.0056,1.1838 ± 0.0656,0.9667 ± 0.0483,1.0658 ± 0.1339,0.6717 ± 0.0213,1.0781 ± 0.0695,0.883 ± 0.0389,0.9682 ± 0.0516
BPI20TravelPermitData,gptneo-1b3,Freezing-[0],8,2048,10,0,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,608.9078305888,3.3965207141946263,0.6331089842543995,0.016981792875978192,1.265535602457695,0.0984132916685708,0.9628510243968487,0.05324105746104193,1.008680448452607,0.047700339283496346,0.6644952145723989,0.020999002849689977,1.084050025056637,0.07729111812248174,0.8467452703960591,0.03896273313135948,0.9171538028911368,0.016569023364972953,BPI20TPD,GPT-Neo-1.3B,0.6331 ± 0.017,1.2655 ± 0.0984,0.9629 ± 0.0532,1.0087 ± 0.0477,0.6645 ± 0.021,1.0841 ± 0.0773,0.8467 ± 0.039,0.9172 ± 0.0166
BPI20TravelPermitData,gptneo-1b3,LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,649.792005133,4.062559198969901,0.6868045693115159,0.03854531643225511,1.033716376181847,0.1352422689725414,0.9855182810439193,0.09185897103994327,1.0050971518478558,0.03444223012182861,0.7351034269836368,0.020041507778085284,0.9330785832960098,0.10474589984740261,0.873147354273194,0.01180576989713031,0.9077850879905913,0.03414725094381797,BPI20TPD,GPT-Neo-1.3B,0.6868 ± 0.0385,1.0337 ± 0.1352,0.9855 ± 0.0919,1.0051 ± 0.0344,0.7351 ± 0.02,0.9331 ± 0.1047,0.8731 ± 0.0118,0.9078 ± 0.0341
BPI20TravelPermitData,gptneo-1b3,ZeroShot,8,2048,0,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,13.861956062199999,0.13341867098349378,0.009484408768138313,0.00883769250533247,4.885535929280323,0.2600310305337334,2.126352110471428,0.9892297967789437,4.225764863378437,3.994430390265115,0.009484408768138313,0.00883769250533247,4.885535929280323,0.2600310305337334,2.126352110471428,0.9892297967789437,4.225764863378437,3.994430390265115,BPI20TPD,GPT-Neo-1.3B,0.0095 ± 0.0088,4.8855 ± 0.26,2.1264 ± 0.9892,4.2258 ± 3.9944,0.0095 ± 0.0088,4.8855 ± 0.26,2.1264 ± 0.9892,4.2258 ± 3.9944
BPI20TravelPermitData,llama32-1b,FewShot-Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,8.0,5.0,124.74606464159999,0.20009297926091116,0.12574251312133375,0.033089868924546496,3.5481352553760686,0.15278497912509154,1.0264710949894529,0.10548253026412643,1.1732686810966038,0.05659203288115388,0.12574251312133375,0.033089868924546496,3.5481352553760686,0.15278497912509154,1.0221270550324175,0.10561558928297445,1.1716284330202569,0.05352717360660629,BPI20TPD,Llama3.2-1B,0.1257 ± 0.0331,3.5481 ± 0.1528,1.0265 ± 0.1055,1.1733 ± 0.0566,0.1257 ± 0.0331,3.5481 ± 0.1528,1.0221 ± 0.1056,1.1716 ± 0.0535
BPI20TravelPermitData,llama32-1b,FewShot-LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,177.90061386819997,0.26982744280419735,0.023482556344550785,0.03214312725297547,4.213235349734648,0.44508604765853677,1.452680565992157,0.5291863244799782,1.6668635112777763,0.8525189813514866,0.04865699289904292,0.02950551980906563,3.911341199506835,0.12190627359888233,1.048625348813374,0.12269245766022664,1.217760647864723,0.04845035688028152,BPI20TPD,Llama3.2-1B,0.0235 ± 0.0321,4.2132 ± 0.4451,1.4527 ± 0.5292,1.6669 ± 0.8525,0.0487 ± 0.0295,3.9113 ± 0.1219,1.0486 ± 0.1227,1.2178 ± 0.0485
BPI20TravelPermitData,llama32-1b,Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,424.90727925299996,0.8454734756330987,0.6130101883297314,0.0029454570620168767,1.3260725316150426,0.05374173234913707,0.9286400149935151,0.022546974974688674,0.9676456733602328,0.008529729584573023,0.6130101883297314,0.0029454570620168767,1.325562554171292,0.05272527760332856,0.9137626352160018,0.025013340968934598,0.9654812928576939,0.00823632369955701,BPI20TPD,Llama3.2-1B,0.613 ± 0.0029,1.3261 ± 0.0537,0.9286 ± 0.0225,0.9676 ± 0.0085,0.613 ± 0.0029,1.3256 ± 0.0527,0.9138 ± 0.025,0.9655 ± 0.0082
BPI20TravelPermitData,llama32-1b,"Freezing-[-1, -2]",8,2048,10,"-1,-2",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,522.8872683464,0.8106400418822115,0.6640259339302254,0.013088919882369897,1.128485061395827,0.07787818979810696,1.0024105813879407,0.06693978902089383,1.0321577162063942,0.053956961185223355,0.675177523927138,0.013328781644583393,1.0443843026792758,0.03161900508192668,0.8660625579571348,0.04541890001295471,0.9052169354207062,0.02929506154989643,BPI20TPD,Llama3.2-1B,0.664 ± 0.0131,1.1285 ± 0.0779,1.0024 ± 0.0669,1.0322 ± 0.054,0.6752 ± 0.0133,1.0444 ± 0.0316,0.8661 ± 0.0454,0.9052 ± 0.0293
BPI20TravelPermitData,llama32-1b,Freezing-[-1],8,2048,10,-1,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,470.6331237902,1.4803481924988282,0.6645569620253164,0.006893453951338286,1.1458237419116641,0.03433852996102941,0.9000065489601449,0.06483795540298438,1.1962657758931239,0.14902276036747117,0.6676813831429453,0.003021952771225609,1.1324324984666778,0.026322679651683206,0.8257542991579296,0.014734134805466856,0.9201289691612947,0.024162364781727463,BPI20TPD,Llama3.2-1B,0.6646 ± 0.0069,1.1458 ± 0.0343,0.9 ± 0.0648,1.1963 ± 0.149,0.6677 ± 0.003,1.1324 ± 0.0263,0.8258 ± 0.0147,0.9201 ± 0.0242
BPI20TravelPermitData,llama32-1b,"Freezing-[0, 1]",8,2048,10,"0,1",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,521.5391830908,0.17608398310508508,0.6627786353812904,0.008358590337416698,1.1956456302220013,0.057769382564252736,0.9923444825773367,0.11458166088119277,1.1850120106079065,0.10685641238260367,0.6647051559123185,0.006314956416931459,1.1781231769303842,0.03275321647645791,0.8287722249456525,0.008344830399121818,0.9239373623776415,0.044967147981659385,BPI20TPD,Llama3.2-1B,0.6628 ± 0.0084,1.1956 ± 0.0578,0.9923 ± 0.1146,1.185 ± 0.1069,0.6647 ± 0.0063,1.1781 ± 0.0328,0.8288 ± 0.0083,0.9239 ± 0.045
BPI20TravelPermitData,llama32-1b,Freezing-[0],8,2048,10,0,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,474.2497680348,0.9593933750818545,0.6570052485334981,0.006518473916997739,1.262368654308219,0.05481379307388267,0.8978540485366769,0.03969449344719009,1.1154129410143363,0.0938475521930586,0.6571472676752084,0.006637456280390016,1.2567544430117064,0.04775323194271756,0.8174661863420656,0.027876135308896894,0.9656302263649129,0.027801356164430906,BPI20TPD,Llama3.2-1B,0.657 ± 0.0065,1.2624 ± 0.0548,0.8979 ± 0.0397,1.1154 ± 0.0938,0.6571 ± 0.0066,1.2568 ± 0.0478,0.8175 ± 0.0279,0.9656 ± 0.0278
BPI20TravelPermitData,llama32-1b,LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,716.5400055596,3.7124991730571093,0.7026798394566225,0.037149448170782154,1.0411782055130783,0.1266154253397169,0.9497252942279888,0.0751884075440841,0.9500676042439575,0.0570225956898125,0.7425439950602037,0.00950088456525414,0.912329128509173,0.03340675944396888,0.8822237183481649,0.05831429375831837,0.8910523359258073,0.018516016250697438,BPI20TPD,Llama3.2-1B,0.7027 ± 0.0371,1.0412 ± 0.1266,0.9497 ± 0.0752,0.9501 ± 0.057,0.7425 ± 0.0095,0.9123 ± 0.0334,0.8822 ± 0.0583,0.8911 ± 0.0185
BPI20TravelPermitData,llama32-1b,ZeroShot,8,2048,0,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,10.0151336118,0.03810820876293292,0.021982093238653903,0.02480209642341231,5.178589476973748,0.36249785974674475,2.6241675063201257,1.9939932583793165,4.8864904216543765,4.473692784758212,0.021982093238653903,0.02480209642341231,5.178589476973748,0.36249785974674475,2.6241675063201257,1.9939932583793165,4.8864904216543765,4.473692784758212,BPI20TPD,Llama3.2-1B,0.022 ± 0.0248,5.1786 ± 0.3625,2.6242 ± 1.994,4.8865 ± 4.4737,0.022 ± 0.0248,5.1786 ± 0.3625,2.6242 ± 1.994,4.8865 ± 4.4737
BPI20TravelPermitData,qwen25-05b,FewShot-Freezing,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,,,8.0,5.0,91.00638153439999,0.8433868780049368,0.028613769682000613,0.015048264104263248,4.301459638708055,0.10273309609410539,1.5961692888496024,0.21008564484806977,1.813437740506122,0.31301672827218974,0.029255943192343314,0.01436097285180772,4.301459638708055,0.10273309609410539,1.5875958634482816,0.20260214661515086,1.8125708182588998,0.3142751833450717,BPI20TPD,Qwen2.5-0.5B,0.0286 ± 0.015,4.3015 ± 0.1027,1.5962 ± 0.2101,1.8134 ± 0.313,0.0293 ± 0.0144,4.3015 ± 0.1027,1.5876 ± 0.2026,1.8126 ± 0.3143
BPI20TravelPermitData,qwen25-05b,FewShot-LoRA,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,163.43308356519998,2.223958536588486,0.02497684470515591,0.024163716042764113,3.8152956799998554,0.19615613893953146,1.1122254202931925,0.23347513191185654,1.448340400585093,0.230080767777275,0.07641247298548935,0.021400225438313655,3.7015755024291948,0.1539433716331373,0.9787283942036218,0.09911102427490226,1.2596215141699176,0.031112572196434908,BPI20TPD,Qwen2.5-0.5B,0.025 ± 0.0242,3.8153 ± 0.1962,1.1122 ± 0.2335,1.4483 ± 0.2301,0.0764 ± 0.0214,3.7016 ± 0.1539,0.9787 ± 0.0991,1.2596 ± 0.0311
BPI20TravelPermitData,qwen25-05b,Freezing,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,373.6215214732,1.7386717404287986,0.6074220438406917,0.0021353819098709663,1.3532750777515152,0.14215881011218434,0.8646303144668716,0.02030260733948083,0.9424263400566286,0.024489204673226454,0.6083914788514975,0.0035066763955657098,1.350835135195792,0.1408245932516525,0.854377114960499,0.013675950195578568,0.9404140782216406,0.025865341575625343,BPI20TPD,Qwen2.5-0.5B,0.6074 ± 0.0021,1.3533 ± 0.1422,0.8646 ± 0.0203,0.9424 ± 0.0245,0.6084 ± 0.0035,1.3508 ± 0.1408,0.8544 ± 0.0137,0.9404 ± 0.0259
BPI20TravelPermitData,qwen25-05b,"Freezing-[-1, -2]",8,896,10,"-1,-2",5,896,5e-05,1,lstm,sum,0.1,,,,5.0,396.663952221,1.9782111752394231,0.6193578264896573,0.019870511196323506,1.5131725895909036,0.17224130456603684,1.1786535972826049,0.11063783600185545,1.1321021351898184,0.0386812056334654,0.6358320469280642,0.01576920120744104,1.1859852573480751,0.07516271854849155,0.9127741513983929,0.02319844770018347,1.0280833678497288,0.07717130891376153,BPI20TPD,Qwen2.5-0.5B,0.6194 ± 0.0199,1.5132 ± 0.1722,1.1787 ± 0.1106,1.1321 ± 0.0387,0.6358 ± 0.0158,1.186 ± 0.0752,0.9128 ± 0.0232,1.0281 ± 0.0772
BPI20TravelPermitData,qwen25-05b,Freezing-[-1],8,896,10,-1,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,388.7019964004,2.9232797061886506,0.6206421735103427,0.01810781036468989,1.3114299037376278,0.1142297969860991,1.1593608092908396,0.08309159597768238,1.1825895884891615,0.14115902721423196,0.6278234022846557,0.014236377101637937,1.2111719971080004,0.054479740179596725,0.9648849106129396,0.033105846165451286,1.0259061615670966,0.04348557030437255,BPI20TPD,Qwen2.5-0.5B,0.6206 ± 0.0181,1.3114 ± 0.1142,1.1594 ± 0.0831,1.1826 ± 0.1412,0.6278 ± 0.0142,1.2112 ± 0.0545,0.9649 ± 0.0331,1.0259 ± 0.0435
BPI20TravelPermitData,qwen25-05b,"Freezing-[0, 1]",8,896,10,"0,1",5,896,5e-05,1,lstm,sum,0.1,,,,5.0,397.59235170899996,2.8461807204580203,0.6433220129669651,0.012274828333412542,1.2165179563959871,0.04954141279217949,0.9809735873776771,0.0630766169072257,1.09613468034726,0.1385575633030679,0.6528743439333128,0.009706893048498616,1.1654123714596596,0.061006346100787756,0.8742506258588545,0.045575270920296236,0.927520113329933,0.020530735371110685,BPI20TPD,Qwen2.5-0.5B,0.6433 ± 0.0123,1.2165 ± 0.0495,0.981 ± 0.0631,1.0961 ± 0.1386,0.6529 ± 0.0097,1.1654 ± 0.061,0.8743 ± 0.0456,0.9275 ± 0.0205
